anfektelse	0.0030977725982666016	75
bit	0.12513959407806396	1492
bølge	0.008805513381958008	1649
damp	0.04927182197570801	856
data	0.020842432975769043	1325
egg	0.01947462558746338	1598
etterforskning	0.005418062210083008	1061
fag	0.0019919276237487793	2000
fil	0.10048019886016846	345
forhold	0.012209892272949219	2000
formiddag	0.004744887351989746	1317
frakk	0.016993045806884766	392
gress	0.0075806379318237305	622
horisont	0.115592360496521	491
husrom	0.031203866004943848	736
idiot	0.020733356475830078	91
kart	0.008117914199829102	2000
katt	0.032247304916381836	1121
kjemi	0.005621016025543213	1228
kloakk	0.013456225395202637	984
land	0.0009305477142333984	2000
leder	0.02207881212234497	2000
leilighet	0.1669791340827942	2000
linse	0.00942683219909668	382
lyng	0.030859947204589844	293
mening	0.026993632316589355	2000
mål	0.06600666046142578	2000
operasjon	0.018348336219787598	1423
plattform	0.03897082805633545	1061
pære	0.04471862316131592	70
rad	0.004322350025177002	1756
rev	0.042314112186431885	500
ris	0.026574313640594482	573
sete	0.01703411340713501	1460
skjerm	0.053249239921569824	782
stoff	0.028095602989196777	2000
tro	0.024647235870361328	2000
tropp	0.01896524429321289	1347
varsel	0.028327763080596924	1463
ørret	0.029401302337646484	179
