anfektelse	0.26294838560119693	75
bit	0.5582768895747423	1492
bølge	0.4405164232287871	1649
damp	0.46866448479640044	856
data	0.5043702818174687	1325
egg	0.5233937266456563	1598
etterforskning	0.16316971884259934	1061
fag	0.33412483714804936	2000
fil	0.6057936900193918	345
forhold	0.4780882779608532	2000
formiddag	0.060055203326464836	1317
frakk	0.4202814935953904	392
gress	0.4230215912506482	622
horisont	0.5316987107407115	491
husrom	0.34916373598263384	736
idiot	0.3305078627506797	91
kart	0.2828564172010139	2000
katt	0.4743786185013891	1121
kjemi	0.3725402987460006	1228
kloakk	0.3207981591885123	984
land	0.2951750329889225	2000
leder	0.35951000464161137	2000
leilighet	0.557900428109747	2000
linse	0.47607735403465556	382
lyng	0.47011579030293976	293
mening	0.2945669695750094	2000
mål	0.3988310544202094	2000
operasjon	0.5670802564767499	1423
plattform	0.553749794404269	1061
pære	0.4970735535065402	70
rad	0.2994417727050337	1756
rev	0.5670140590221366	500
ris	0.5700166437441888	573
sete	0.5618931873627396	1460
skjerm	0.511039398951765	782
stoff	0.42666317947924337	2000
tro	0.5719532319881844	2000
tropp	0.4237602165647278	1347
varsel	0.3332363071166216	1463
ørret	0.4612617227749136	179
