авторитет	0.25733578433259335	2000
амбиция	0.2930813664485358	403
апостол	0.20363258164014345	2000
благодарность	0.23394449875514925	2000
блин	0.2536506973273665	1406
блондин	0.03242814253163337	624
брат	0.40715521463723287	2000
бригада	0.3192638279060022	2000
веер	0.31794451347455405	1275
век	0.2443023658360574	2000
верховье	0.22821795219554136	779
возраст	0.3342567149288073	2000
вызов	0.13596615243570526	2000
головка	0.1268174874737451	2000
грех	0.3176738205253533	2000
дух	0.2951461429184962	2000
дядька	0.26190317263524077	1296
дядя	0.22370673250270312	2000
железо	0.3358667723038764	2000
жесть	0.31871951231469836	407
живот	0.23668119641822252	2000
заблуждение	0.2458472736297386	2000
завод	0.27906290571661746	2000
закладка	0.2773079311774163	639
земля	0.38245363697147333	2000
издательство	0.07988119989745883	1147
итальянец	0.1097286337109922	2000
кабан	0.3336107436565664	846
карман	0.2591646845257919	2000
крушение	0.2215388963806468	1570
крыша	0.28378938175485374	2000
кулиса	0.3465022060441188	23
лечение	0.1679557719027248	2000
линейка	0.36951767075441366	1282
лишение	0.029374198303441488	2000
локоть	0.22698866337136855	2000
лох	0.3645310030259759	169
любовник	0.31960710254566194	1975
любовь	0.07925859164135074	2000
маньяк	0.2787358545654541	274
монстр	0.19957110441530712	274
наволочка	0.3006212489072072	362
название	0.3477549701588604	2000
наложение	0.03643555768685086	352
облако	0.3376197486243897	2000
обоснование	0.19419249875994365	860
огонь	0.3772733642546301	2000
памятник	0.3143056754592681	2000
пафос	0.1891834985856863	1493
писк	0.24645449599581054	712
план	0.381035937391976	2000
поколение	0.20409280468896104	2000
половинка	0.1539614052492411	768
полоса	0.35118594870260694	2000
полость	0.2510319819136432	1109
полукруг	0.1640628446505409	706
помощник	0.17007564272688436	2000
понедельник	0.025988468039951328	2000
поставщик	0.16410665412040176	762
поэзия	0.29418852529573025	2000
правда	0.3233836997526027	2000
предательство	0.03503132616534038	1417
прецедент	0.11722588793820954	258
пролетарий	0.2795115526663572	276
промышленность	0.10574793007862267	2000
проникновение	0.016893094892316298	1100
прорыв	0.23551341953509566	1154
путь	0.2878488135589103	2000
радикал	0.3776353445014903	812
размышление	0.10262616547930839	2000
ранец	0.31499884120595173	527
расчет	0.29664468070367556	2000
риторика	0.31160473487771945	596
роспись	0.3474946917999447	1238
сверстник	0.0145157159982599	1361
связка	0.36121672420532813	1444
собрат	0.2846334278688833	972
совершенство	0.26328445423220087	2000
советчик	0.2231950848221948	435
союзник	0.19239271331430216	2000
список	0.28377356177198765	2000
спутник	0.2845340212058546	2000
ссылка	0.29987323214179024	2000
стена	0.3954259930481362	2000
стипендия	0.13404796460756702	698
стол	0.32563773086026576	2000
тачка	0.3181737441656227	773
тупик	0.25903703862566624	1381
увольнение	0.11174960078289246	1390
углеводород	0.22384729551865165	590
удобство	0.2751834021237828	2000
уклад	0.26941032607589327	1038
университет	0.17772459241214839	2000
установление	0.03396242705941315	2000
фаворит	0.2947740028245559	617
формат	0.2630184065206545	392
формула	0.17018985051493557	2000
хозяйка	0.1795315794070765	2000
хор	0.329675617410989	2000
хрен	0.32842005422962833	1077
цензура	0.15845637017815728	2000
центр	0.24380585693333265	2000
цифра	0.35518756831453335	2000
частица	0.3475706969114816	2000
чек	0.3518838828991425	1012
четверть	0.3103889515838491	2000
штаб	0.25870937795707216	2000
эшелон	0.31220464836672956	1146
юбилей	0.15938141004505646	1952
ядро	0.3254977139727536	2000
ясли	0.326216150056456	352
