авторитет	0.27153840419593933	2000
амбиция	0.3012222955711601	1178
апостол	0.21055736616883453	2000
благодарность	0.23418903091836157	2000
блин	0.3401121721178821	1554
блондин	0.041646810746921684	521
брат	0.4113214015220822	2000
бригада	0.33376079533983743	2000
веер	0.3211508167165633	994
век	0.22607415527013852	2000
верховье	0.22562288081962617	449
возраст	0.33041088910737776	2000
вызов	0.2019933101263654	2000
головка	0.18471392382681404	2000
грех	0.3186293420715185	2000
дух	0.2977135928015308	2000
дядька	0.2804772022281241	1260
дядя	0.231326755386532	2000
железо	0.34440624611591086	2000
жесть	0.33170960558839324	247
живот	0.23158702249134683	2000
заблуждение	0.24984916021496115	2000
завод	0.2701548240487011	2000
закладка	0.28016442363205757	785
земля	0.3833080451580911	2000
издательство	0.08303556578613348	1147
итальянец	0.10608113249357455	2000
кабан	0.3486398881647244	597
карман	0.2655462336928318	2000
крушение	0.21520368518023394	1260
крыша	0.3111476150104281	2000
кулиса	0.3783048946579777	19
лечение	0.1698656218484664	2000
линейка	0.3830612127331416	1123
лишение	0.021214179659619612	2000
локоть	0.23544583008408673	2000
лох	0.2773555196311952	639
любовник	0.3175306862447577	2000
любовь	0.07866100780760577	2000
маньяк	0.287639327955995	739
монстр	0.19543599699269415	960
наволочка	0.3024082246289227	244
название	0.3535512719345688	2000
наложение	0.029331851603643808	1148
облако	0.3440016094561523	2000
обоснование	0.19105106607447733	1203
огонь	0.37921488064640024	2000
памятник	0.3146326104545204	2000
пафос	0.19416860352712556	1493
писк	0.2769695617844133	603
план	0.3760206527017903	2000
поколение	0.2135883494350809	2000
половинка	0.15944091679067166	871
полоса	0.3569026323867684	2000
полость	0.2026335790579122	1506
полукруг	0.16584527300064697	421
помощник	0.16525730998671595	2000
понедельник	0.024069701915205723	2000
поставщик	0.2633094938174222	1237
поэзия	0.2900387991718244	2000
правда	0.32254310051142704	2000
предательство	0.03179487228792736	1417
прецедент	0.12962166104959458	631
пролетарий	0.2963415845400709	137
промышленность	0.11675691232164838	2000
проникновение	0.028445214738713594	1251
прорыв	0.278237368313551	1154
путь	0.27792794368493273	2000
радикал	0.3729108591163785	921
размышление	0.10488476604312351	2000
ранец	0.33903704730236967	330
расчет	0.2735511567789761	2000
риторика	0.3438505954612658	851
роспись	0.3619517785244771	1198
сверстник	0.014509634202845017	1384
связка	0.3659214319667366	1444
собрат	0.2911443180947723	1033
совершенство	0.26796231230703343	2000
советчик	0.22902048283108212	303
союзник	0.19125131142279744	2000
список	0.3015585701630048	2000
спутник	0.3553362941439352	2000
ссылка	0.3361828659653274	2000
стена	0.3972249004471313	2000
стипендия	0.16896334524493772	832
стол	0.32709052397837	2000
тачка	0.3313149303786094	890
тупик	0.24271361425767043	1381
увольнение	0.1164321745032193	1573
углеводород	0.26443844525321153	754
удобство	0.2791134866983364	2000
уклад	0.28074161978970297	894
университет	0.19247271484919573	2000
установление	0.035195830738941905	2000
фаворит	0.32053595883211283	1051
формат	0.3349210732740781	1150
формула	0.20839704958766234	2000
хозяйка	0.17855868421102836	2000
хор	0.332212015902271	2000
хрен	0.3408129107191887	1202
цензура	0.15449625389487254	2000
центр	0.2510377552943713	2000
цифра	0.35422987481163104	2000
частица	0.34915146343627773	2000
чек	0.3247098820935591	1060
четверть	0.30762538172886894	2000
штаб	0.25937179280874956	2000
эшелон	0.32906214609178747	1146
юбилей	0.1632623768017193	1952
ядро	0.3147190245145749	2000
ясли	0.3267232542347944	185
