авторитет	0.031164685724354612
амбиция	0.10214973091954943
апостол	0.01756018328289199
благодарность	0.012645963027211134
блин	0.13548726877519773
блондин	0.006498714152125246
брат	0.0723751562859244
бригада	0.19661395586569175
веер	0.0748674922734172
век	0.03449367750271188
верховье	0.0366755112438734
возраст	0.042826840058286623
вызов	0.06627983333015156
головка	0.09379439990826978
грех	0.014249385085496702
дух	0.041304041166558385
дядька	0.12570822723896
дядя	0.04590355080565202
железо	0.06983572747166895
жесть	0.0516453569568148
живот	0.08912068792811129
заблуждение	0.04312540823444256
завод	0.041163360520951875
закладка	0.0835512602750629
земля	0.028464342172027205
издательство	0.01715132907716344
итальянец	0.010409183656157665
кабан	0.06818900691460685
карман	0.03469741410454904
крушение	0.04549348409143829
крыша	0.04555172604437743
кулиса	0.12050404616299758
лечение	0.026574083208220307
линейка	0.1130084245136734
лишение	0.00742105122842947
локоть	0.026525042305300717
лох	0.12061388407073864
любовник	0.025428146979812813
любовь	0.007908096780588405
маньяк	0.04613860536173054
монстр	0.027916472357059064
наволочка	0.03542205621143852
название	0.02664020762116082
наложение	0.020684505266390322
облако	0.046646168033765936
обоснование	0.0202972024898793
огонь	0.027696316124288467
памятник	0.025069146102278946
пафос	0.02471253400125585
писк	0.05709510997521103
план	0.054220755260003015
поколение	0.021624070855784105
половинка	0.061851535813593574
полоса	0.05047499960839521
полость	0.04442725749943403
полукруг	0.016919708747922993
помощник	0.018182628936521637
понедельник	0.008787596384148671
поставщик	0.18173611896599087
поэзия	0.030907657793543153
правда	0.04696174699423315
предательство	0.00022317519289938553
прецедент	0.021073846192208794
пролетарий	0.05203550145295747
промышленность	0.023847357375114377
проникновение	0.01734470388072841
прорыв	0.1252191157642322
путь	0.04260192200578155
радикал	0.0442865626100424
размышление	0.009162665938824092
ранец	0.08007839145392143
расчет	0.08818835457525397
риторика	0.10529149440900479
роспись	0.17465173515825247
сверстник	0.01937925465487883
связка	0.04726961174802946
собрат	0.06833976208507542
совершенство	0.030736478575897334
советчик	0.07122454167640212
союзник	0.02071691305315763
список	0.0868780904511113
спутник	0.15733025139076037
ссылка	0.08526954447708106
стена	0.024979205566896562
стипендия	0.07498370946453524
стол	0.05308295211047147
тачка	0.09672404428062041
тупик	0.04976000704863596
увольнение	0.02871744536016137
углеводород	0.08457152729695085
удобство	0.059436193208803875
уклад	0.020503034266859448
университет	0.02205461335527558
установление	0.017704870510721126
фаворит	0.1099498277134989
формат	0.14290818108481798
формула	0.020910713687708287
хозяйка	0.0059037566742900305
хор	0.03263209168592897
хрен	0.17094312794898867
цензура	0.000253574609076591
центр	0.05907774551587571
цифра	0.02987795818195691
частица	0.07906283724725606
чек	0.050555639707011976
четверть	0.07015643331425087
штаб	0.03428861021916462
эшелон	0.061463690193599006
юбилей	0.013156103985628269
ядро	0.062261980719803545
ясли	0.06395566602500381
