Syden	0.04942011833190918	863
bank	0.0009703636169433594	2000
bystyrerepresentant	0.016326189041137695	1020
driftsregnskap	0.025986552238464355	131
fane	0.04912376403808594	264
fjær	0.05435359477996826	1023
innstilling	0.03767526149749756	2000
kanal	0.05716949701309204	1881
kjøpepress	0.016001462936401367	277
kode	0.028847992420196533	1681
kohort	0.02146732807159424	144
kreft	0.00820237398147583	1294
mappe	0.0191800594329834	349
melding	0.014957249164581299	2000
melk	0.0009354352951049805	1362
moment	0.00992584228515625	2000
mus	0.03775227069854736	1039
nett	0.16029202938079834	2000
oppvarming	0.0005197525024414062	1405
overflate	0.04917740821838379	1224
papir	0.008395791053771973	1649
rådgiver	0.025367319583892822	1655
side	0.024654150009155273	2000
sky	0.027820229530334473	1148
spill	0.029877066612243652	1585
storby	0.015921294689178467	1221
stryk	0.2778415083885193	857
strøm	0.03189194202423096	1815
særforbund	0.006539046764373779	1028
tape	0.22930288314819336	1650
tavle	0.03445690870285034	997
tendens	0.018337905406951904	2000
terror	0.014550745487213135	1039
test	0.026153922080993652	1220
tjener	0.01922893524169922	1058
utakt	0.027284204959869385	929
vert	0.08461427688598633	1034
vindu	0.00015163421630859375	1332
virkelighet	0.008680939674377441	2000
virus	0.02197033166885376	1035
