Syden	0.3307149924318644	863
bank	0.2680445387474329	2000
bystyrerepresentant	0.3441929473160137	1020
driftsregnskap	0.3185065334360023	131
fane	0.48866776440964754	264
fjær	0.4686430003063784	1023
innstilling	0.41045017721479715	2000
kanal	0.535817688720731	1881
kjøpepress	0.10970443863727625	277
kode	0.5098339190339919	1681
kohort	0.31396252867952923	144
kreft	0.3270834043939877	1294
mappe	0.3819858002002765	349
melding	0.19619862500700255	2000
melk	0.1888242051192813	1362
moment	0.3692024776144028	2000
mus	0.5266014885036752	1039
nett	0.6079450782717601	2000
oppvarming	0.0538125269022774	1405
overflate	0.4671365796619142	1224
papir	0.44727680523176744	1649
rådgiver	0.33390457970835563	1655
side	0.49248081996926635	2000
sky	0.478986336012158	1148
spill	0.5260378492430826	1585
storby	0.3504201093678399	1221
stryk	0.6722999281296725	857
strøm	0.49143892599413397	1815
særforbund	0.2777431824001365	1028
tape	0.5309259519649311	1650
tavle	0.5114502219019659	997
tendens	0.287616250785689	2000
terror	0.4156981805300076	1039
test	0.4444169051957184	1220
tjener	0.36882610040922026	1058
utakt	0.2507003994903714	929
vert	0.41233951189149093	1034
vindu	0.0692445865656082	1332
virkelighet	0.17682943575331633	2000
virus	0.38203116245595	1035
