Syden	0.1278905884546941
bank	0.016233105280980167
bystyrerepresentant	0.07516756493029061
driftsregnskap	0.0813579077157979
fane	0.14504201838499586
fjær	0.16123659455959283
innstilling	0.1226101323995213
kanal	0.17563681743846102
kjøpepress	0.04252167418631629
kode	0.12080861506955465
kohort	0.08577900548025535
kreft	0.04952116400494139
mappe	0.08377057512403338
melding	0.05154851696410242
melk	0.00971589470929617
moment	0.06229035173018647
mus	0.139542189745993
nett	0.3077994565912631
oppvarming	0.004295396128682411
overflate	0.1515240870790869
papir	0.05941654272265537
rådgiver	0.09291271113323876
side	0.1069097708417244
sky	0.1127131398517581
spill	0.11892774186848971
storby	0.0782245364932628
stryk	0.4221694985394049
strøm	0.12339355458837524
særforbund	0.04649745408497559
tape	0.3375166395150979
tavle	0.13271197830999687
tendens	0.07625663367464489
terror	0.07402367077344828
test	0.10806083206717931
tjener	0.0988580347930144
utakt	0.10547813239236273
vert	0.18836130006448845
vindu	0.0027876988375111957
virkelighet	0.03580949299652507
virus	0.08904193256583903
