Syden	0.33095838632398833	863
bank	0.27156181709111016	2000
bystyrerepresentant	0.3460797129435428	1020
driftsregnskap	0.2547122798474199	131
fane	0.428248679768018	264
fjær	0.47829791242656383	1023
innstilling	0.39902100715321925	2000
kanal	0.5395935465355307	1881
kjøpepress	0.11299546690129762	277
kode	0.5059180986388974	1681
kohort	0.34275517458561977	144
kreft	0.29897998920803226	1294
mappe	0.36587753530238354	349
melding	0.177656303738837	2000
melk	0.10089481242525575	1362
moment	0.3909076738781913	2000
mus	0.5157841464804201	1039
nett	0.5910493855806869	2000
oppvarming	0.03549848787634949	1405
overflate	0.46687187868223695	1224
papir	0.42048455752305874	1649
rådgiver	0.3403099635215194	1655
side	0.4636025467934874	2000
sky	0.4566551789687684	1148
spill	0.473401093447889	1585
storby	0.3843315083073824	1221
stryk	0.6414704727156177	857
strøm	0.47742281865896585	1815
særforbund	0.3306282409690759	1028
tape	0.49679942794914234	1650
tavle	0.5111456690672009	997
tendens	0.31710678237284873	2000
terror	0.37657890727054716	1039
test	0.44647669967698944	1220
tjener	0.5082398437674361	1058
utakt	0.4077675022554687	929
vert	0.4193146316688126	1034
vindu	0.051229936458803874	1332
virkelighet	0.14771670325049782	2000
virus	0.3608704850190463	1035
