attack	0.018616855144500732	1283
bag	0.018242359161376953	1123
ball	0.07022619247436523	1283
bit	0.08898323774337769	1492
chairman	0.057657599449157715	672
circle	0.0248643159866333	381
contemplation	0.004090070724487305	349
donkey	0.008472323417663574	253
edge	0.007487773895263672	1440
face	0.0022728443145751953	7260
fiction	0.08833366632461548	493
gas	0.053488731384277344	795
graft	0.17537546157836914	218
head	0.011273682117462158	7822
land	0.011582493782043457	3639
lane	0.07496434450149536	367
lass	0.007094264030456543	201
multitude	0.04886054992675781	604
ounce	0.013455748558044434	327
part	0.022106707096099854	8217
pin	0.010363519191741943	334
plane	0.5713584423065186	931
player	0.03343403339385986	1010
prop	0.09385126829147339	254
quilt	0.011245310306549072	242
rag	0.016891062259674072	353
record	0.14045095443725586	1556
relationship	0.09422558546066284	953
risk	0.010519325733184814	958
savage	0.014111161231994629	750
stab	0.119498610496521	160
stroke	0.008678019046783447	291
thump	0.01457744836807251	168
tip	0.029523015022277832	314
tree	0.009243428707122803	3877
twist	0.038849830627441406	284
word	0.00864267349243164	7266
